what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774802727
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774803827
executed,command,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui.phpServerShortcut.run",1432774803841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774804045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774806800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432774816208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1432774817672
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1432774818270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432774818551
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432774822229
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774823306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432774826010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775141001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775141192
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775141316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775147481
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.php.open.manual",1432775165074
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.php.open.manual",1432775169315
executed,command,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.edit.text.open.editor",1432775171913
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775174889
executed,command,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui.edit.text.script.show.outline",1432775174904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775176013
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775179604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775180960
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1432775182780
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775183383
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775183461
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1432775184954
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775185125
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775185208
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1432775186248
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775187317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775328258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775335270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775337148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775338652
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1432775340019
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775340157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775341666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775343807
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432775348580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432775372853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775374761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775449824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775450508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1432775452234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432775455449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1432775460008
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1432775461582
